First Fit Weighted Service Suspension Time,Random Fit Weighted Service Suspension Time,NSGA-II Weighted Service Suspension Time,HAGA Weighted Service Suspension Time,MCASGA Weighted Service Suspension Time
20.93586166663891,7.809702980657866,5.616294796435158,9.233916984998686,87.03584214770929
28.914007379001685,10.87517267276854,3.958496748416466,14.169861313344134,179.0258226794551
716.9335392041112,507.87510324245807,20.027980056404466,311.3868115723058,105.82879867993256
22.620151843924845,6.196730842027458,2.706440666621826,5.462428781623435,63.42502195532087
27.70434647675902,6.356100357713951,5.480794064960476,2.584314826301753,78.33664713329577
16.479863174614113,360.91632048729366,4.400121962696603,502.70308172873166,120.9524596489603
716.9335392041112,431.5229962675518,4.056097143565481,502.4711193321652,59.22844990190028
68.49390585617404,19.81986809018254,12.773333433574821,17.212839897324777,173.09720302179136
98.59527678433584,13.007833899644954,30.817627802367404,25.60081502039577,2.974010306916763
716.9335392041112,716.9335392041112,576.167398635015,716.9335392041112,716.9335392041112
87.62357284256937,23.77382345700365,17.18587214803747,15.095841103705794,53.54704075325695
80.71502523627214,22.561973738890323,12.583075698790173,14.530469545942315,50.06928843559132
716.9335392041112,580.2666830605549,31.651574039538197,716.9335392041112,156.73936976656756
15.748098745608086,3.975101355012722,1.863977892587484,2.459642035471995,46.2572892494327
716.9335392041112,365.25514292632016,11.764068523412927,716.9335392041112,91.07384400208471
716.9335392041112,509.41281380242356,40.078462655942744,716.9335392041112,68.65271719177666
62.407901785420826,15.748388378696717,11.202695314579962,18.562411281815066,99.85107643472668
58.63158895542108,11.627399343780485,8.461785901987193,14.941717283394317,149.5879439508061
109.5204664063036,14.122783354626382,11.679769720671842,56.30236745093057,53.75234329136056
101.2421063323113,16.13896240813132,31.351772397455864,10.86291525242591,64.87502258819791
182.48648231517515,41.10029904826027,27.831992427158593,31.529697270149256,19.529754291234052
716.9335392041112,465.602144319691,43.9446510018483,59.905244128925155,61.85101693202013
4.689569177888118,0.7023001084741056,0.840051206335145,143.6551989287268,10.183892292303948
716.9335392041112,646.56969968499,11.100138577308218,716.9335392041112,94.3376182726576
716.9335392041112,318.3028468880801,54.24309804826597,716.9335392041112,113.87953891741975
221.21620567825624,59.845577671623346,34.878190640773035,46.969524460487676,25.647382217227793
716.9335392041112,580.6036003673935,29.198911471662825,716.9335392041112,95.90894958145482
67.11158265653715,9.705371384619891,14.462876641418106,4.949105655411821,97.26602898818079
716.9335392041112,716.9335392041112,24.83299932576085,716.9335392041112,129.49046948654072
716.9335392041112,716.9335392041112,436.2111556978472,716.9335392041112,293.9797386093524
72.09597923233797,7.1938335648554,12.158640431708218,10.475821921649043,72.30506543987303
251.36222231307562,16.817553764389544,43.82330004805956,30.468587535500507,56.18133658446893
33.88402907851914,645.8850380056667,6.4225654669546755,289.9428855081879,54.631580296523644
122.0995206016805,13.401264436832738,19.42332347022279,16.539583309375292,88.46274069237336
716.9335392041112,716.9335392041112,16.828113872922557,716.9335392041112,91.19741931707212
716.9335392041112,647.0501003077263,162.91345593580917,716.9335392041112,104.48361732149556
237.71372716988964,30.067885806815763,25.056182943202714,26.853240624672488,34.61956862127859
333.91103962051824,39.48305767944436,35.07275160366305,36.34701394534485,20.14404381247901
116.54558469573956,19.379299378820544,16.738159728247442,37.58618676975955,94.74322952980316
716.9335392041112,652.5944256787097,25.36412453511938,716.9335392041112,74.28380852747452
318.5764932581395,30.054521995882936,40.05986425257697,237.87614077260884,6.053319928851181
120.33551397548919,13.89004217810269,26.666591823214368,368.8661885772375,33.59410904139272
176.38489916282896,9.43479178448506,14.138174129675258,232.6360496479443,8.931414971980361
