First Fit Weighted Task Completion Time,Random Fit Weighted Task Completion Time,NSGA-II Weighted Task Completion Time,HAGA Weighted Task Completion Time,MCASGA Weighted Task Completion Time
13.38852983777021,49.71425087562069,11.545265895963636,14.113898693635765,7.2275586650012285
12.588942150651485,16.903967768791148,42.27327638414218,2.1724809368883915,72.67201149782521
10.077305344499822,80.7054844585363,28.282876330186603,4.265635129187031,55.48753924586043
5.061699439446184,15.007957967849283,49.40035554952337,16.606931357912988,11.343758847026978
0.5320431261217405,0.7900325923258354,2.927950435555444,0.12518370851489433,2.2539732649379953
13.15129223453729,18.894479525208908,18.938860601010578,12.62367962755294,102.55195010152707
11.244139825811748,1293.5529669474531,2798.7896069050803,345.32788038465816,124.273767648264
6.5713162014553905,2795.573072089698,5526.654334050241,21.9793701520182,73.27637858058829
8.815655946830391,3689.3909360195794,2382.997668900499,120.47534421378505,41.97669684925056
7644.594688825409,7644.594688825409,7644.594688825409,3620.3771917425083,44.19245262687564
72.34191260151036,339.02261051805095,33.63844061786078,1528.2524008933053,135.7989700097057
7644.594688825409,7644.594688825409,7644.594688825409,380.7686756887464,135.38612781276302
7644.594688825409,6685.232520619366,6547.088481511578,237.24379319897776,102.00974022161397
13.484711710683857,26.481653869296963,13.72798792401548,62.637429915676435,36.451899205069864
7644.594688825409,5741.441110164122,7644.594688825409,712.2697016668632,103.19019548927561
7644.594688825409,7644.594688825409,6803.160530241196,7644.594688825409,50.78092401716172
76.86646551016258,34.1320074988702,623.586414546661,45.026480354928964,7.19796426032682
85.34423428855095,3170.5269937753505,5729.582153110286,67.80886573466744,110.08742393477102
53.04754788005299,5003.532786467891,5139.6905797960335,7644.594688825409,17.66543101166745
7644.594688825409,7034.966134607331,7644.594688825409,852.369622851838,116.83673162000991
7644.594688825409,7644.594688825409,7644.594688825409,380.7529444760918,125.84126338191345
7644.594688825409,4743.250765222094,4995.854678734047,7644.594688825409,75.99617353209022
7644.594688825409,7644.594688825409,7644.594688825409,7644.594688825409,77.46027661856236
134.3205099205429,475.21096830940314,66.32317008961043,221.83887722927042,107.10217840500829
98.0665728223337,4895.565333655505,3907.7640692546374,122.71615069792627,96.32885215727796
7644.594688825409,7644.594688825409,7644.594688825409,1495.108534273716,66.42250602860983
7644.594688825409,6524.457301632277,6412.910833370213,374.06349239970916,101.87429921729479
7644.594688825409,7644.594688825409,6967.131518432485,78.44469791574859,36.36173870256893
7644.594688825409,4643.809850843398,3798.040204421216,546.7094778561534,99.56793718873094
122.89404184738797,395.1565488131825,80.85046185464351,1382.8999760622578,100.89034114919927
7644.594688825409,5942.6859910910225,7202.388393147017,7644.594688825409,102.97900776006645
120.98508372446824,50.342829038262174,45.944690693071706,581.9656273710945,37.14451690172621
129.81929579898787,217.50683676386575,247.15234983318547,1387.3584117505486,97.52089343356855
66.29565864938672,27.894478035370945,112.64168355443064,134.31175551907668,88.59495864658429
11.191446127442374,8.493070034771298,22.857056675929694,57.47490667030712,20.108311679137376
7644.594688825409,7644.594688825409,7644.594688825409,7644.594688825409,99.46485496427779
104.37211401288212,271.2762445332055,82.09822927650191,435.1105028131318,110.44239941216301
157.80930199619095,105.26214941576787,50.19542760653199,293.0074246219398,49.7791756926571
7644.594688825409,6341.115259133125,7644.594688825409,7644.594688825409,114.07020643003982
96.22695915445263,3495.1490602577032,4820.894613607633,339.82017592337417,105.23891197218722
7644.594688825409,3134.0300870740184,2596.9295153367416,7644.594688825409,116.37851616119303
140.62195790098204,451.2054557700086,64.2985862549892,540.123645168234,87.5393522356155
203.0008406277975,602.2590091071631,145.5340457704896,825.6102002136206,44.213145940938986
7644.594688825409,7644.594688825409,7644.594688825409,7644.594688825409,32.41294209727933
7644.594688825409,4331.826652590706,6182.494858879743,295.19307661270824,110.2871283673649
195.84163657554,78.31483892017363,53.984715035785065,660.7858808590978,7.674007345517315
130.27230499519578,342.5778376917207,191.81084312137537,1125.9571442268302,81.7329911638256
12.759036255971365,7055.507819823797,4220.14000039902,7644.594688825409,13.136926714996545
58.49468270354181,31.63618475439113,47.65999581359642,58.04015565775287,46.61192322230179
7644.594688825409,7644.594688825409,5574.408468811564,7644.594688825409,102.08583141975035
7644.594688825409,7644.594688825409,7644.594688825409,7644.594688825409,106.4168542801118
59.56728104567016,4456.2476696160975,3628.4343648572553,197.85580105016052,63.57846920047025
7644.594688825409,6887.191786992798,7644.594688825409,7644.594688825409,104.8041817042161
209.62310805523526,137.18688930950913,136.41913287881215,217.9451376658506,72.09294673635132
114.63436413931274,5347.36202936572,2639.573114545548,1717.3901763613135,97.80418732768008
207.35636347888334,5031.615487777686,3248.331923795288,704.4239584405834,54.40588096784122
7644.594688825409,4776.814378771772,5776.790865496911,834.2387143748163,91.27756969795777
226.6535428312995,84.99018264124228,368.2899357184811,178.2782656343698,110.1590692167055
173.27997242172228,449.0992311287274,101.52228571024098,242.38939503128282,105.58854383461326
65.35011000538746,69.13935111930815,101.25875165707058,162.49291836857003,46.65903410364827
50.85635799811974,22.865123374696562,99.83868436005845,647.6303816378404,42.484483451349625
204.04945252994185,555.5014708461483,700.8763102915113,636.2176769716814,7.695106644268651
153.03413929429763,200.52327437905322,169.73698502015918,451.00248573595456,103.12203964153568
267.89499409211714,618.317167682207,227.56272580173965,762.3156659426837,60.7970607277111
96.51827683584939,113.03853969519841,242.1622612064654,255.3559950894881,57.530661983376774
175.43253343254395,495.4024309237169,100.21995804440408,414.1217406476054,92.4923862382989
36.68449718211797,12.390798938905718,128.94288315125425,96.52678073610004,24.450152083538633
7644.594688825409,1487.8729896977222,3225.515045911513,254.88707605329415,80.23280891151964
7644.594688825409,7644.594688825409,5884.894875007089,7644.594688825409,41.402256663987494
7644.594688825409,3379.877202323342,3427.9790924206354,7644.594688825409,45.04109746610925
327.1677877795665,106.33750262284416,690.2591777513455,460.8390771204575,41.113660834253565
4.204974817030586,15.7847610452359,12.356585729507861,9.655569597235973,3.3175065569113302
285.0211588030588,128.4643516932868,86.46155241949877,744.955121895552,87.27366152623092
343.9715910445999,1339.2656305732683,389.24508160274576,270.6428456600611,16.78367369569415
298.32819884702525,298.3180283645774,853.3598857196212,380.4650110259796,62.084283262717484
7644.594688825409,7644.594688825409,7644.594688825409,7644.594688825409,73.53492732304278
103.4592006702488,4510.9858310857235,3822.5716673312236,224.47192839725932,54.964690992982796
235.2956251558807,828.4959394598412,446.88452337002207,464.4234630537984,79.54228531283837
7644.594688825409,5830.748717468297,5250.463420854934,7644.594688825409,103.17122164622984
344.84737540976096,608.6259121428064,255.98514439091323,3875.306568006955,5.060568690665482
